XShoot,XTree,Year,Tree,Cultivar,Shoot,LeafP1,LeafP2,Count
657,49,2013,10,Cox,6,3,8,0
657,49,2013,10,Cox,6,4,7,0
657,49,2013,10,Cox,6,5,6,0
657,49,2013,10,Cox,6,6,5,0
657,49,2013,10,Cox,6,7,4,0
657,49,2013,10,Cox,6,8,3,0
657,49,2013,10,Cox,6,9,2,0
657,49,2013,10,Cox,6,10,1,0
658,49,2013,10,Cox,7,1,10,1
658,49,2013,10,Cox,7,2,9,0
658,49,2013,10,Cox,7,3,8,0
658,49,2013,10,Cox,7,4,7,0
658,49,2013,10,Cox,7,5,6,0
658,49,2013,10,Cox,7,6,5,0
658,49,2013,10,Cox,7,7,4,0
658,49,2013,10,Cox,7,8,3,0
658,49,2013,10,Cox,7,9,2,0
658,49,2013,10,Cox,7,10,1,0
659,49,2013,10,Cox,8,1,10,0
659,49,2013,10,Cox,8,2,9,0
659,49,2013,10,Cox,8,3,8,0
659,49,2013,10,Cox,8,4,7,0
659,49,2013,10,Cox,8,5,6,0
659,49,2013,10,Cox,8,6,5,0
659,49,2013,10,Cox,8,7,4,0
659,49,2013,10,Cox,8,8,3,0
659,49,2013,10,Cox,8,9,2,0
659,49,2013,10,Cox,8,10,1,0
660,49,2013,10,Cox,9,1,9,0
660,49,2013,10,Cox,9,2,8,0
660,49,2013,10,Cox,9,3,7,0
660,49,2013,10,Cox,9,4,6,0
660,49,2013,10,Cox,9,5,5,0
660,49,2013,10,Cox,9,6,4,0
660,49,2013,10,Cox,9,7,3,0
660,49,2013,10,Cox,9,8,2,0
660,49,2013,10,Cox,9,9,1,0
661,49,2013,10,Cox,10,1,10,0
661,49,2013,10,Cox,10,2,9,0
661,49,2013,10,Cox,10,3,8,0
661,49,2013,10,Cox,10,4,7,0
661,49,2013,10,Cox,10,5,6,0
661,49,2013,10,Cox,10,6,5,0
661,49,2013,10,Cox,10,7,4,0
661,49,2013,10,Cox,10,8,3,0
661,49,2013,10,Cox,10,9,2,0
661,49,2013,10,Cox,10,10,1,0
662,49,2013,10,Cox,11,1,9,0
662,49,2013,10,Cox,11,2,8,0
662,49,2013,10,Cox,11,3,7,0
662,49,2013,10,Cox,11,4,6,0
662,49,2013,10,Cox,11,5,5,0
662,49,2013,10,Cox,11,6,4,0
662,49,2013,10,Cox,11,7,3,0
662,49,2013,10,Cox,11,8,2,0
662,49,2013,10,Cox,11,9,1,0
663,49,2013,10,Cox,12,1,10,0
663,49,2013,10,Cox,12,2,9,0
663,49,2013,10,Cox,12,3,8,1
663,49,2013,10,Cox,12,4,7,0
663,49,2013,10,Cox,12,5,6,0
663,49,2013,10,Cox,12,6,5,0
663,49,2013,10,Cox,12,7,4,0
663,49,2013,10,Cox,12,8,3,0
663,49,2013,10,Cox,12,9,2,0
663,49,2013,10,Cox,12,10,1,0
664,49,2013,10,Cox,13,1,9,0
664,49,2013,10,Cox,13,2,8,0
664,49,2013,10,Cox,13,3,7,0
664,49,2013,10,Cox,13,4,6,0
664,49,2013,10,Cox,13,5,5,0
664,49,2013,10,Cox,13,6,4,0
664,49,2013,10,Cox,13,7,3,0
664,49,2013,10,Cox,13,8,2,0
664,49,2013,10,Cox,13,9,1,0
665,49,2013,10,Cox,14,1,9,0
665,49,2013,10,Cox,14,2,8,0
665,49,2013,10,Cox,14,3,7,0
665,49,2013,10,Cox,14,4,6,0
665,49,2013,10,Cox,14,5,5,0
665,49,2013,10,Cox,14,6,4,0
665,49,2013,10,Cox,14,7,3,0
665,49,2013,10,Cox,14,8,2,0
665,49,2013,10,Cox,14,9,1,0
666,49,2013,10,Cox,15,1,9,1
666,49,2013,10,Cox,15,2,8,0
666,49,2013,10,Cox,15,3,7,0
666,49,2013,10,Cox,15,4,6,0
666,49,2013,10,Cox,15,5,5,0
666,49,2013,10,Cox,15,6,4,0
666,49,2013,10,Cox,15,7,3,0
666,49,2013,10,Cox,15,8,2,0
666,49,2013,10,Cox,15,9,1,0
682,51,2013,11,Cox,1,1,10,0
682,51,2013,11,Cox,1,2,9,0
682,51,2013,11,Cox,1,3,8,0
682,51,2013,11,Cox,1,4,7,0
682,51,2013,11,Cox,1,5,6,1
682,51,2013,11,Cox,1,6,5,0
682,51,2013,11,Cox,1,7,4,0
682,51,2013,11,Cox,1,8,3,0
682,51,2013,11,Cox,1,9,2,0
682,51,2013,11,Cox,1,10,1,0
683,51,2013,11,Cox,2,1,10,0
683,51,2013,11,Cox,2,2,9,0
683,51,2013,11,Cox,2,3,8,0
683,51,2013,11,Cox,2,4,7,0
683,51,2013,11,Cox,2,5,6,0
683,51,2013,11,Cox,2,6,5,0
683,51,2013,11,Cox,2,7,4,0
683,51,2013,11,Cox,2,8,3,0
683,51,2013,11,Cox,2,9,2,0
683,51,2013,11,Cox,2,10,1,0
684,51,2013,11,Cox,3,1,7,0
684,51,2013,11,Cox,3,2,6,0
684,51,2013,11,Cox,3,3,5,0
684,51,2013,11,Cox,3,4,4,0
684,51,2013,11,Cox,3,5,3,0
684,51,2013,11,Cox,3,6,2,0
684,51,2013,11,Cox,3,7,1,0
685,51,2013,11,Cox,4,1,8,0
685,51,2013,11,Cox,4,2,7,0
685,51,2013,11,Cox,4,3,6,0
685,51,2013,11,Cox,4,4,5,0
685,51,2013,11,Cox,4,5,4,0
685,51,2013,11,Cox,4,6,3,0
685,51,2013,11,Cox,4,7,2,0
685,51,2013,11,Cox,4,8,1,0
686,51,2013,11,Cox,5,1,8,0
686,51,2013,11,Cox,5,2,7,0
686,51,2013,11,Cox,5,3,6,0
686,51,2013,11,Cox,5,4,5,0
686,51,2013,11,Cox,5,5,4,0
686,51,2013,11,Cox,5,6,3,0
686,51,2013,11,Cox,5,7,2,0
686,51,2013,11,Cox,5,8,1,0
687,51,2013,11,Cox,6,1,7,0
687,51,2013,11,Cox,6,2,6,0
687,51,2013,11,Cox,6,3,5,0
687,51,2013,11,Cox,6,4,4,0
687,51,2013,11,Cox,6,5,3,0
687,51,2013,11,Cox,6,6,2,0
687,51,2013,11,Cox,6,7,1,0
688,51,2013,11,Cox,7,1,9,0
688,51,2013,11,Cox,7,2,8,0
688,51,2013,11,Cox,7,3,7,0
688,51,2013,11,Cox,7,4,6,0
688,51,2013,11,Cox,7,5,5,0
688,51,2013,11,Cox,7,6,4,0
688,51,2013,11,Cox,7,7,3,0
688,51,2013,11,Cox,7,8,2,0
688,51,2013,11,Cox,7,9,1,0
689,51,2013,11,Cox,8,1,10,0
689,51,2013,11,Cox,8,2,9,0
689,51,2013,11,Cox,8,3,8,0
689,51,2013,11,Cox,8,4,7,0
689,51,2013,11,Cox,8,5,6,0
689,51,2013,11,Cox,8,6,5,0
689,51,2013,11,Cox,8,7,4,0
689,51,2013,11,Cox,8,8,3,0
689,51,2013,11,Cox,8,9,2,0
689,51,2013,11,Cox,8,10,1,0
690,51,2013,11,Cox,9,1,8,0
690,51,2013,11,Cox,9,2,7,0
690,51,2013,11,Cox,9,3,6,1
690,51,2013,11,Cox,9,4,5,0
690,51,2013,11,Cox,9,5,4,0
690,51,2013,11,Cox,9,6,3,0
690,51,2013,11,Cox,9,7,2,0
690,51,2013,11,Cox,9,8,1,0
691,51,2013,11,Cox,10,1,9,0
691,51,2013,11,Cox,10,2,8,0
691,51,2013,11,Cox,10,3,7,0
691,51,2013,11,Cox,10,4,6,0
691,51,2013,11,Cox,10,5,5,0
691,51,2013,11,Cox,10,6,4,0
691,51,2013,11,Cox,10,7,3,0
691,51,2013,11,Cox,10,8,2,0
691,51,2013,11,Cox,10,9,1,0
692,51,2013,11,Cox,11,1,6,0
692,51,2013,11,Cox,11,2,5,0
692,51,2013,11,Cox,11,3,4,0
692,51,2013,11,Cox,11,4,3,0
692,51,2013,11,Cox,11,5,2,0
692,51,2013,11,Cox,11,6,1,0
693,51,2013,11,Cox,12,1,10,0
693,51,2013,11,Cox,12,2,9,0
693,51,2013,11,Cox,12,3,8,0
693,51,2013,11,Cox,12,4,7,0
693,51,2013,11,Cox,12,5,6,0
693,51,2013,11,Cox,12,6,5,0
693,51,2013,11,Cox,12,7,4,0
693,51,2013,11,Cox,12,8,3,0
693,51,2013,11,Cox,12,9,2,0
693,51,2013,11,Cox,12,10,1,0
694,51,2013,11,Cox,13,1,9,0
694,51,2013,11,Cox,13,2,8,0
694,51,2013,11,Cox,13,3,7,0
694,51,2013,11,Cox,13,4,6,0
694,51,2013,11,Cox,13,5,5,0
694,51,2013,11,Cox,13,6,4,0
694,51,2013,11,Cox,13,7,3,0
694,51,2013,11,Cox,13,8,2,0
694,51,2013,11,Cox,13,9,1,0
710,53,2013,12,Cox,1,1,7,0
710,53,2013,12,Cox,1,2,6,0
710,53,2013,12,Cox,1,3,5,0
710,53,2013,12,Cox,1,4,4,0
710,53,2013,12,Cox,1,5,3,0
710,53,2013,12,Cox,1,6,2,0
710,53,2013,12,Cox,1,7,1,0
711,53,2013,12,Cox,2,1,8,0
711,53,2013,12,Cox,2,2,7,0
711,53,2013,12,Cox,2,3,6,0
711,53,2013,12,Cox,2,4,5,0
711,53,2013,12,Cox,2,5,4,0
711,53,2013,12,Cox,2,6,3,0
711,53,2013,12,Cox,2,7,2,0
711,53,2013,12,Cox,2,8,1,0
712,53,2013,12,Cox,3,1,9,0
712,53,2013,12,Cox,3,2,8,0
712,53,2013,12,Cox,3,3,7,0
712,53,2013,12,Cox,3,4,6,0
712,53,2013,12,Cox,3,5,5,0
712,53,2013,12,Cox,3,6,4,0
712,53,2013,12,Cox,3,7,3,0
712,53,2013,12,Cox,3,8,2,0
712,53,2013,12,Cox,3,9,1,0
713,53,2013,12,Cox,4,1,5,0
713,53,2013,12,Cox,4,2,4,0
713,53,2013,12,Cox,4,3,3,0
713,53,2013,12,Cox,4,4,2,0
713,53,2013,12,Cox,4,5,1,0
714,53,2013,12,Cox,5,1,7,0
714,53,2013,12,Cox,5,2,6,0
714,53,2013,12,Cox,5,3,5,0
714,53,2013,12,Cox,5,4,4,0
714,53,2013,12,Cox,5,5,3,0
714,53,2013,12,Cox,5,6,2,0
714,53,2013,12,Cox,5,7,1,0
715,53,2013,12,Cox,6,1,8,0
715,53,2013,12,Cox,6,2,7,1
715,53,2013,12,Cox,6,3,6,0
715,53,2013,12,Cox,6,4,5,0
715,53,2013,12,Cox,6,5,4,0
715,53,2013,12,Cox,6,6,3,0
715,53,2013,12,Cox,6,7,2,0
715,53,2013,12,Cox,6,8,1,0
716,53,2013,12,Cox,7,1,7,0
716,53,2013,12,Cox,7,2,6,0
716,53,2013,12,Cox,7,3,5,0
716,53,2013,12,Cox,7,4,4,0
716,53,2013,12,Cox,7,5,3,0
716,53,2013,12,Cox,7,6,2,0
716,53,2013,12,Cox,7,7,1,0
717,53,2013,12,Cox,8,1,7,0
717,53,2013,12,Cox,8,2,6,0
717,53,2013,12,Cox,8,3,5,0
717,53,2013,12,Cox,8,4,4,0
717,53,2013,12,Cox,8,5,3,0
717,53,2013,12,Cox,8,6,2,0
717,53,2013,12,Cox,8,7,1,0
381,28,2013,1,Gala,1,1,9,0
381,28,2013,1,Gala,1,2,8,0
381,28,2013,1,Gala,1,3,7,2
381,28,2013,1,Gala,1,4,6,0
381,28,2013,1,Gala,1,5,5,0
381,28,2013,1,Gala,1,6,4,1
381,28,2013,1,Gala,1,7,3,0
381,28,2013,1,Gala,1,8,2,0
381,28,2013,1,Gala,1,9,1,0
382,28,2013,1,Gala,2,1,11,0
382,28,2013,1,Gala,2,2,10,0
382,28,2013,1,Gala,2,3,9,0
382,28,2013,1,Gala,2,4,8,0
382,28,2013,1,Gala,2,5,7,0
382,28,2013,1,Gala,2,6,6,0
382,28,2013,1,Gala,2,7,5,0
382,28,2013,1,Gala,2,8,4,0
382,28,2013,1,Gala,2,9,3,0
382,28,2013,1,Gala,2,10,2,0
382,28,2013,1,Gala,2,11,1,0
383,28,2013,1,Gala,3,1,10,0
383,28,2013,1,Gala,3,2,9,0
383,28,2013,1,Gala,3,3,8,0
383,28,2013,1,Gala,3,4,7,3
383,28,2013,1,Gala,3,5,6,1
383,28,2013,1,Gala,3,6,5,0
383,28,2013,1,Gala,3,7,4,0
383,28,2013,1,Gala,3,8,3,0
383,28,2013,1,Gala,3,9,2,0
383,28,2013,1,Gala,3,10,1,0
384,28,2013,1,Gala,4,1,10,0
384,28,2013,1,Gala,4,2,9,0
384,28,2013,1,Gala,4,3,8,0
384,28,2013,1,Gala,4,4,7,0
384,28,2013,1,Gala,4,5,6,0
384,28,2013,1,Gala,4,6,5,0
384,28,2013,1,Gala,4,7,4,0
384,28,2013,1,Gala,4,8,3,0
384,28,2013,1,Gala,4,9,2,0
384,28,2013,1,Gala,4,10,1,0
385,28,2013,1,Gala,5,1,11,0
385,28,2013,1,Gala,5,2,10,0
385,28,2013,1,Gala,5,3,9,0
385,28,2013,1,Gala,5,4,8,0
385,28,2013,1,Gala,5,5,7,0
385,28,2013,1,Gala,5,6,6,0
385,28,2013,1,Gala,5,7,5,0
385,28,2013,1,Gala,5,8,4,0
385,28,2013,1,Gala,5,9,3,0
385,28,2013,1,Gala,5,10,2,0
385,28,2013,1,Gala,5,11,1,0
386,28,2013,1,Gala,6,1,9,0
386,28,2013,1,Gala,6,2,8,0
386,28,2013,1,Gala,6,3,7,0
386,28,2013,1,Gala,6,4,6,0
386,28,2013,1,Gala,6,5,5,0
386,28,2013,1,Gala,6,6,4,0
386,28,2013,1,Gala,6,7,3,0
386,28,2013,1,Gala,6,8,2,0
386,28,2013,1,Gala,6,9,1,0
387,28,2013,1,Gala,7,1,9,0
387,28,2013,1,Gala,7,2,8,0
387,28,2013,1,Gala,7,3,7,0
387,28,2013,1,Gala,7,4,6,0
387,28,2013,1,Gala,7,5,5,0
387,28,2013,1,Gala,7,6,4,0
387,28,2013,1,Gala,7,7,3,0
387,28,2013,1,Gala,7,8,2,0
387,28,2013,1,Gala,7,9,1,0
388,28,2013,1,Gala,8,1,8,0
388,28,2013,1,Gala,8,2,7,0
388,28,2013,1,Gala,8,3,6,0
388,28,2013,1,Gala,8,4,5,0
388,28,2013,1,Gala,8,5,4,0
388,28,2013,1,Gala,8,6,3,0
388,28,2013,1,Gala,8,7,2,0
388,28,2013,1,Gala,8,8,1,0
389,28,2013,1,Gala,9,1,8,0
389,28,2013,1,Gala,9,2,7,0
389,28,2013,1,Gala,9,3,6,0
389,28,2013,1,Gala,9,4,5,1
389,28,2013,1,Gala,9,5,4,0
389,28,2013,1,Gala,9,6,3,0
389,28,2013,1,Gala,9,7,2,0
389,28,2013,1,Gala,9,8,1,0
390,28,2013,1,Gala,10,1,13,0
390,28,2013,1,Gala,10,2,12,0
390,28,2013,1,Gala,10,3,11,0
390,28,2013,1,Gala,10,4,10,0
390,28,2013,1,Gala,10,5,9,0
390,28,2013,1,Gala,10,6,8,0
390,28,2013,1,Gala,10,7,7,0
390,28,2013,1,Gala,10,8,6,1
390,28,2013,1,Gala,10,9,5,0
390,28,2013,1,Gala,10,10,4,0
390,28,2013,1,Gala,10,11,3,0
390,28,2013,1,Gala,10,12,2,0
390,28,2013,1,Gala,10,13,1,0
391,28,2013,1,Gala,11,1,12,0
391,28,2013,1,Gala,11,2,11,0
391,28,2013,1,Gala,11,3,10,0
391,28,2013,1,Gala,11,4,9,0
391,28,2013,1,Gala,11,5,8,0
391,28,2013,1,Gala,11,6,7,0
391,28,2013,1,Gala,11,7,6,0
391,28,2013,1,Gala,11,8,5,0
391,28,2013,1,Gala,11,9,4,0
391,28,2013,1,Gala,11,10,3,0
391,28,2013,1,Gala,11,11,2,0
391,28,2013,1,Gala,11,12,1,0
392,28,2013,1,Gala,12,1,13,0
392,28,2013,1,Gala,12,2,12,0
392,28,2013,1,Gala,12,3,11,0
392,28,2013,1,Gala,12,4,10,0
392,28,2013,1,Gala,12,5,9,0
392,28,2013,1,Gala,12,6,8,0
392,28,2013,1,Gala,12,7,7,0
392,28,2013,1,Gala,12,8,6,0
392,28,2013,1,Gala,12,9,5,0
392,28,2013,1,Gala,12,10,4,0
392,28,2013,1,Gala,12,11,3,0
392,28,2013,1,Gala,12,12,2,0
392,28,2013,1,Gala,12,13,1,0
393,28,2013,1,Gala,13,1,13,0
393,28,2013,1,Gala,13,2,12,0
393,28,2013,1,Gala,13,3,11,0
393,28,2013,1,Gala,13,4,10,1
393,28,2013,1,Gala,13,5,9,0
393,28,2013,1,Gala,13,6,8,0
393,28,2013,1,Gala,13,7,7,0
393,28,2013,1,Gala,13,8,6,0
393,28,2013,1,Gala,13,9,5,0
393,28,2013,1,Gala,13,10,4,0
393,28,2013,1,Gala,13,11,3,0
393,28,2013,1,Gala,13,12,2,0
393,28,2013,1,Gala,13,13,1,0
394,28,2013,1,Gala,14,1,12,0
394,28,2013,1,Gala,14,2,11,0
394,28,2013,1,Gala,14,3,10,0
394,28,2013,1,Gala,14,4,9,0
394,28,2013,1,Gala,14,5,8,0
394,28,2013,1,Gala,14,6,7,2
394,28,2013,1,Gala,14,7,6,0
394,28,2013,1,Gala,14,8,5,1
394,28,2013,1,Gala,14,9,4,0
394,28,2013,1,Gala,14,10,3,0
394,28,2013,1,Gala,14,11,2,0
394,28,2013,1,Gala,14,12,1,0
395,28,2013,1,Gala,15,1,13,0
395,28,2013,1,Gala,15,2,12,0
395,28,2013,1,Gala,15,3,11,0
395,28,2013,1,Gala,15,4,10,0
395,28,2013,1,Gala,15,5,9,0
395,28,2013,1,Gala,15,6,8,11
395,28,2013,1,Gala,15,7,7,1
395,28,2013,1,Gala,15,8,6,0
395,28,2013,1,Gala,15,9,5,5
395,28,2013,1,Gala,15,11,3,0
395,28,2013,1,Gala,15,12,2,0
395,28,2013,1,Gala,15,13,1,0
411,30,2013,2,Gala,1,1,10,0
411,30,2013,2,Gala,1,2,9,0
411,30,2013,2,Gala,1,3,8,0
411,30,2013,2,Gala,1,4,7,1
411,30,2013,2,Gala,1,5,6,0
411,30,2013,2,Gala,1,6,5,2
411,30,2013,2,Gala,1,7,4,2
411,30,2013,2,Gala,1,8,3,0
411,30,2013,2,Gala,1,9,2,0
411,30,2013,2,Gala,1,10,1,0
412,30,2013,2,Gala,2,1,10,0
412,30,2013,2,Gala,2,2,9,0
412,30,2013,2,Gala,2,3,8,0
412,30,2013,2,Gala,2,4,7,4
412,30,2013,2,Gala,2,5,6,0
412,30,2013,2,Gala,2,6,5,1
412,30,2013,2,Gala,2,7,4,2
412,30,2013,2,Gala,2,8,3,0
412,30,2013,2,Gala,2,9,2,0
412,30,2013,2,Gala,2,10,1,0
413,30,2013,2,Gala,3,1,8,1
413,30,2013,2,Gala,3,2,7,0
413,30,2013,2,Gala,3,3,6,1
413,30,2013,2,Gala,3,4,5,1
413,30,2013,2,Gala,3,5,4,0
413,30,2013,2,Gala,3,6,3,0
413,30,2013,2,Gala,3,7,2,0
413,30,2013,2,Gala,3,8,1,0
414,30,2013,2,Gala,4,1,10,0
414,30,2013,2,Gala,4,2,9,0
414,30,2013,2,Gala,4,3,8,0
414,30,2013,2,Gala,4,4,7,0
414,30,2013,2,Gala,4,5,6,0
414,30,2013,2,Gala,4,6,5,0
414,30,2013,2,Gala,4,7,4,1
414,30,2013,2,Gala,4,8,3,0
414,30,2013,2,Gala,4,9,2,0
414,30,2013,2,Gala,4,10,1,0
415,30,2013,2,Gala,5,1,7,3
415,30,2013,2,Gala,5,2,6,0
415,30,2013,2,Gala,5,3,5,0
415,30,2013,2,Gala,5,4,4,0
415,30,2013,2,Gala,5,5,3,0
415,30,2013,2,Gala,5,6,2,0
415,30,2013,2,Gala,5,7,1,0
416,30,2013,2,Gala,6,1,6,0
416,30,2013,2,Gala,6,2,5,7
416,30,2013,2,Gala,6,3,4,2
416,30,2013,2,Gala,6,4,3,0
416,30,2013,2,Gala,6,5,2,0
416,30,2013,2,Gala,6,6,1,0
417,30,2013,2,Gala,7,1,12,0
417,30,2013,2,Gala,7,2,11,0
417,30,2013,2,Gala,7,3,10,0
417,30,2013,2,Gala,7,4,9,2
417,30,2013,2,Gala,7,5,8,1
417,30,2013,2,Gala,7,6,7,0
417,30,2013,2,Gala,7,7,6,0
417,30,2013,2,Gala,7,8,5,1
417,30,2013,2,Gala,7,9,4,1
417,30,2013,2,Gala,7,10,3,0
417,30,2013,2,Gala,7,11,2,0
417,30,2013,2,Gala,7,12,1,0
418,30,2013,2,Gala,8,1,9,0
418,30,2013,2,Gala,8,2,8,0
418,30,2013,2,Gala,8,3,7,0
418,30,2013,2,Gala,8,4,6,0
418,30,2013,2,Gala,8,5,5,0
418,30,2013,2,Gala,8,6,4,2
418,30,2013,2,Gala,8,7,3,0
418,30,2013,2,Gala,8,8,2,0
418,30,2013,2,Gala,8,9,1,0
419,30,2013,2,Gala,9,1,10,0
419,30,2013,2,Gala,9,2,9,0
419,30,2013,2,Gala,9,3,8,0
419,30,2013,2,Gala,9,4,7,0
419,30,2013,2,Gala,9,5,6,2
419,30,2013,2,Gala,9,6,5,0
419,30,2013,2,Gala,9,7,4,0
419,30,2013,2,Gala,9,8,3,0
419,30,2013,2,Gala,9,9,2,0
419,30,2013,2,Gala,9,10,1,0
420,30,2013,2,Gala,10,1,13,0
420,30,2013,2,Gala,10,2,12,0
420,30,2013,2,Gala,10,3,11,0
420,30,2013,2,Gala,10,4,10,0
420,30,2013,2,Gala,10,5,9,0
420,30,2013,2,Gala,10,6,8,1
420,30,2013,2,Gala,10,7,7,0
420,30,2013,2,Gala,10,8,6,0
420,30,2013,2,Gala,10,9,5,0
420,30,2013,2,Gala,10,10,4,0
420,30,2013,2,Gala,10,11,3,0
420,30,2013,2,Gala,10,12,2,0
420,30,2013,2,Gala,10,13,1,0
421,30,2013,2,Gala,11,1,9,0
421,30,2013,2,Gala,11,2,8,0
421,30,2013,2,Gala,11,3,7,0
421,30,2013,2,Gala,11,4,6,2
421,30,2013,2,Gala,11,5,5,0
421,30,2013,2,Gala,11,6,4,0
421,30,2013,2,Gala,11,7,3,0
421,30,2013,2,Gala,11,8,2,0
421,30,2013,2,Gala,11,9,1,0
422,30,2013,2,Gala,12,1,12,0
422,30,2013,2,Gala,12,2,11,0
422,30,2013,2,Gala,12,3,10,0
422,30,2013,2,Gala,12,4,9,0
422,30,2013,2,Gala,12,5,8,1
422,30,2013,2,Gala,12,6,7,1
422,30,2013,2,Gala,12,7,6,0
422,30,2013,2,Gala,12,8,5,0
422,30,2013,2,Gala,12,9,4,0
422,30,2013,2,Gala,12,10,3,0
422,30,2013,2,Gala,12,11,2,0
422,30,2013,2,Gala,12,12,1,0
423,30,2013,2,Gala,13,1,10,0
423,30,2013,2,Gala,13,2,9,0
423,30,2013,2,Gala,13,3,8,0
423,30,2013,2,Gala,13,4,7,0
423,30,2013,2,Gala,13,5,6,0
423,30,2013,2,Gala,13,6,5,0
423,30,2013,2,Gala,13,7,4,0
423,30,2013,2,Gala,13,8,3,0
423,30,2013,2,Gala,13,9,2,0
423,30,2013,2,Gala,13,10,1,0
424,30,2013,2,Gala,14,1,10,0
424,30,2013,2,Gala,14,2,9,0
424,30,2013,2,Gala,14,3,8,1
424,30,2013,2,Gala,14,4,7,0
424,30,2013,2,Gala,14,5,6,0
424,30,2013,2,Gala,14,6,5,0
424,30,2013,2,Gala,14,7,4,0
424,30,2013,2,Gala,14,8,3,0
424,30,2013,2,Gala,14,9,2,0
424,30,2013,2,Gala,14,10,1,0
425,30,2013,2,Gala,15,1,10,0
425,30,2013,2,Gala,15,2,9,0
425,30,2013,2,Gala,15,3,8,0
425,30,2013,2,Gala,15,4,7,0
425,30,2013,2,Gala,15,5,6,0
425,30,2013,2,Gala,15,6,5,0
425,30,2013,2,Gala,15,7,4,0
425,30,2013,2,Gala,15,8,3,0
425,30,2013,2,Gala,15,9,2,0
425,30,2013,2,Gala,15,10,1,0
436,32,2013,3,Gala,1,1,10,0
436,32,2013,3,Gala,1,2,9,0
436,32,2013,3,Gala,1,3,8,2
436,32,2013,3,Gala,1,4,7,0
436,32,2013,3,Gala,1,5,6,0
436,32,2013,3,Gala,1,6,5,0
436,32,2013,3,Gala,1,7,4,0
436,32,2013,3,Gala,1,8,3,0
436,32,2013,3,Gala,1,9,2,0
436,32,2013,3,Gala,1,10,1,0
437,32,2013,3,Gala,2,1,8,0
437,32,2013,3,Gala,2,2,7,0
437,32,2013,3,Gala,2,3,6,1
437,32,2013,3,Gala,2,4,5,3
437,32,2013,3,Gala,2,5,4,0
437,32,2013,3,Gala,2,6,3,6
437,32,2013,3,Gala,2,7,2,4
437,32,2013,3,Gala,2,8,1,0
438,32,2013,3,Gala,3,1,8,0
438,32,2013,3,Gala,3,2,7,0
438,32,2013,3,Gala,3,3,6,6
438,32,2013,3,Gala,3,4,5,1
438,32,2013,3,Gala,3,5,4,32
438,32,2013,3,Gala,3,6,3,2
438,32,2013,3,Gala,3,7,2,0
438,32,2013,3,Gala,3,8,1,0
439,32,2013,3,Gala,4,1,6,0
439,32,2013,3,Gala,4,2,5,0
439,32,2013,3,Gala,4,3,4,0
439,32,2013,3,Gala,4,4,3,0
439,32,2013,3,Gala,4,5,2,0
439,32,2013,3,Gala,4,6,1,0
455,34,2013,4,Gala,1,1,9,0
455,34,2013,4,Gala,1,2,8,0
455,34,2013,4,Gala,1,3,7,0
455,34,2013,4,Gala,1,4,6,0
455,34,2013,4,Gala,1,5,5,0
455,34,2013,4,Gala,1,6,4,0
455,34,2013,4,Gala,1,7,3,0
455,34,2013,4,Gala,1,8,2,3
455,34,2013,4,Gala,1,9,1,0
456,34,2013,4,Gala,2,1,6,0
456,34,2013,4,Gala,2,2,5,0
456,34,2013,4,Gala,2,3,4,1
456,34,2013,4,Gala,2,4,3,1
456,34,2013,4,Gala,2,5,2,1
456,34,2013,4,Gala,2,6,1,6
457,34,2013,4,Gala,3,1,6,0
457,34,2013,4,Gala,3,2,5,0
457,34,2013,4,Gala,3,3,4,4
457,34,2013,4,Gala,3,4,3,0
457,34,2013,4,Gala,3,5,2,0
457,34,2013,4,Gala,3,6,1,0
458,34,2013,4,Gala,4,1,14,0
458,34,2013,4,Gala,4,2,13,0
458,34,2013,4,Gala,4,3,12,0
458,34,2013,4,Gala,4,4,11,0
458,34,2013,4,Gala,4,5,10,0
458,34,2013,4,Gala,4,6,9,0
458,34,2013,4,Gala,4,7,8,0
458,34,2013,4,Gala,4,8,7,0
458,34,2013,4,Gala,4,9,6,3
458,34,2013,4,Gala,4,10,5,0
458,34,2013,4,Gala,4,11,4,1
458,34,2013,4,Gala,4,12,3,0
458,34,2013,4,Gala,4,13,2,0
458,34,2013,4,Gala,4,14,1,0
459,34,2013,4,Gala,5,1,11,0
459,34,2013,4,Gala,5,2,10,0
459,34,2013,4,Gala,5,3,9,0
459,34,2013,4,Gala,5,4,8,0
459,34,2013,4,Gala,5,5,7,0
459,34,2013,4,Gala,5,6,6,0
459,34,2013,4,Gala,5,7,5,0
459,34,2013,4,Gala,5,8,4,0
459,34,2013,4,Gala,5,9,3,2
459,34,2013,4,Gala,5,10,2,0
459,34,2013,4,Gala,5,11,1,0
460,34,2013,4,Gala,6,1,6,0
460,34,2013,4,Gala,6,2,5,1
460,34,2013,4,Gala,6,3,4,6
460,34,2013,4,Gala,6,4,3,2
460,34,2013,4,Gala,6,5,2,5
460,34,2013,4,Gala,6,6,1,0
461,34,2013,4,Gala,7,1,6,0
461,34,2013,4,Gala,7,2,5,1
461,34,2013,4,Gala,7,3,4,1
461,34,2013,4,Gala,7,4,3,2
461,34,2013,4,Gala,7,5,2,6
461,34,2013,4,Gala,7,6,1,0
462,34,2013,4,Gala,8,1,9,0
462,34,2013,4,Gala,8,2,8,0
462,34,2013,4,Gala,8,3,7,0
462,34,2013,4,Gala,8,4,6,0
462,34,2013,4,Gala,8,5,5,0
462,34,2013,4,Gala,8,7,3,1
